Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20221122;4;17600;18206,538
20221122;5;18200;18611,338
20221122;6;20000;19642,438
20221122;7;22650;22251,438
20221122;8;23950;24086,113
20221122;9;24600;24932,113
20221122;10;24700;25155,675
20221122;11;24750;24918,2
20221122;12;24800;25087,3
20221122;13;24950;25049,538
20221122;14;25050;25086,013
20221122;15;24550;24884,45
20221122;16;24700;25074,2
20221122;17;25350;25631,363
20221122;18;25250;25352,0
20221122;19;24800;24691,663
20221122;20;24650;24765,688
20221122;21;24200;24127,488
20221122;22;22950;22672,988
20221122;23;21150;21052,188
20221122;24;19800;19741,038
20221123;1;19150;18639,975
20221123;2;18350;18159,263
20221123;3;18050;17978,575
20221123;4;18150;18060,838
20221123;5;18850;18347,025
20221123;6;20450;19394,488
20221123;7;23150;22094,513
20221123;8;24500;24010,213
20221123;9;25250;25036,888
20221123;10;25350;25371,35
20221123;11;25450;25354,038
20221123;12;25450;25673,563
20221123;13;25600;25587,025
20221123;14;25800;25736,088
20221123;15;25300;25391,263
20221123;16;25400;25433,675
20221123;17;25850;25925,1
20221123;18;25800;25794,75
20221123;19;25200;25401,638
20221123;20;24950;25229,013
20221123;21;24500;24593,9
20221123;22;23350;23123,113
20221123;23;21450;21556,0
20221123;24;20350;20165,488
20221124;1;19350;19093,013
20221124;2;18700;18533,6
20221124;3;18250;18222,238
20221124;4;18400;18210,175
20221124;5;19000;18636,725
20221124;6;20800;19591,55
20221124;7;23550;22286,7
20221124;8;24900;24252,275
20221124;9;25600;25364,638
20221124;10;25600;25813,3
20221124;11;25750;25881,413
20221124;12;25950;26222,038
20221124;13;26250;26286,613
20221124;14;26400;26521,863
20221124;15;26000;26044,938
20221124;16;25950;25772,75
20221124;17;26250;26265,613
20221124;18;26200;26117,35
20221124;19;25500;25701,025
20221124;20;25350;25519,038
20221124;21;24950;24848,813
20221124;22;23700;23352,625
20221124;23;21900;21700,75
20221124;24;20550;20242,913
20221125;1;19150;19124,163
20221125;2;18550;18516,825
20221125;3;18150;18233,825
20221125;4;18250;18281,463
20221125;5;18900;18703,65
20221125;6;20600;19652,875
20221125;7;23450;22280,4
20221125;8;24700;24086,213
20221125;9;25500;25150,0
20221125;10;25650;25599,763
20221125;11;25850;25591,513
20221125;12;25950;25872,875
20221125;13;25900;25911,413
20221125;14;26150;25934,613
20221125;15;25550;25411,563
20221125;16;25550;25343,825
20221125;17;25950;25770,863
20221125;18;25800;25567,938
20221125;19;25300;25041,95
20221125;20;25150;24675,75
20221125;21;24650;24027,575
20221125;22;23450;22577,263
20221125;23;21650;21024,725
20221125;24;20350;19701,038
20221126;1;18650;18597,15
20221126;2;17800;17917,025
20221126;3;17350;17460,6
20221126;4;17250;17328,675
20221126;5;17250;17404,475
20221126;6;17800;17641,075
20221126;7;18900;18543,125
20221126;8;20000;19491,013
20221126;9;21250;20789,988
20221126;10;21950;21790,55
20221126;11;22150;22382,075
20221126;12;22200;22668,038
20221126;13;22250;22618,938
20221126;14;22300;22579,538
20221126;15;21750;21955,3
20221126;16;21950;21826,525
20221126;17;22350;22352,025
20221126;18;22200;22196,125
20221126;19;21950;21705,863
20221126;20;21550;21357,275
20221126;21;21000;20725,988
20221126;22;20050;19643,838
20221126;23;18900;18692,625
20221126;24;17900;17581,488
20221127;1;16950;16490,463
20221127;2;16250;15891,313
20221127;3;15750;15491,05
20221127;4;15650;15367,013
20221127;5;15650;15475,688
20221127;6;16000;15578,413
20221127;7;16350;15981,563
20221127;8;16950;16283,588
20221127;9;17950;17237,875
20221127;10;18900;18357,95
20221127;11;19450;19123,125
20221127;12;19500;19634,513
20221127;13;19500;19821,638
20221127;14;19500;19810,25
20221127;15;19200;19503,8
20221127;16;19500;19329,1
20221127;17;20250;20130,325
20221127;18;20250;20244,938
20221127;19;20250;20240,438
20221127;20;20250;20284,513
20221127;21;19950;19891,113
20221127;22;19150;19085,125
20221127;23;18400;18322,425
20221127;24;17450;17316,925
20221128;1;16750;16416,05
20221128;2;16450;15928,7
20221128;3;16150;15818,925
20221128;4;16400;15825,663
20221128;5;17250;16224,163
20221128;6;19200;17610,713
20221128;7;22650;20791,925
20221128;8;24150;22917,4
20221128;9;24950;23991,175
20221128;10;25050;24519,75
20221128;11;25100;24655,275
20221128;12;25200;24702,3
20221128;13;25500;24803,463
20221128;14;25550;24853,85
20221128;15;25150;24490,3
20221128;16;25600;24459,4
20221128;17;25900;25029,275
20221128;18;25900;24858,313
20221128;19;25400;24565,075
20221128;20;25200;24465,75
20221128;21;24650;23766,625
20221128;22;23450;22209,5
20221128;23;21650;20746,2
20221128;24;20300;19331,938
20221129;1;19100;18256,638
20221129;2;18550;17710,05
20221129;3;18100;17428,763
20221129;4;18250;17602,038
20221129;5;18850;17951,113
20221129;6;20450;18843,813
20221129;7;23100;21668,288
20221129;8;24550;23672,375
20221129;9;25300;24606,113
20221129;10;25400;24951,988
20221129;11;25500;24912,213
20221129;12;25550;25088,575
20221129;13;25750;25111,288
20221129;14;25900;25247,663
20221129;15;25400;25166,95
20221129;16;25700;25123,525
20221129;17;26000;25645,813
20221129;18;26000;25451,088
20221129;19;25300;25065,113
20221129;20;25150;24932,475
20221129;21;24750;24302,075
20221129;22;23500;22681,225
20221129;23;21700;21182,675
20221129;24;20350;19869,913
20221130;1;18600;18739,613
20221130;2;18100;18204,95
20221130;3;17650;17882,563
20221130;4;17800;17950,213
20221130;5;18450;18306,625
20221130;6;20000;19270,125
20221130;7;23050;22104,025
20221130;8;24450;24147,3
20221130;9;25300;25126,35
20221130;10;25300;25706,2
20221130;11;25450;25819,625
20221130;12;25500;26126,525
20221130;13;25500;26189,225
20221130;14;25600;26194,275
20221130;15;25250;25741,775
20221130;16;25450;25657,75
20221130;17;25750;26093,6
20221130;18;25650;25710,275
20221130;19;25000;25320,663
20221130;20;24900;25125,563
20221130;21;24500;24078,263
20221130;22;23250;22507,938
20221130;23;21450;21381,925
20221130;24;20050;20054,5
20221201;1;19000;18941,388
20221201;2;18250;18312,0
20221201;3;17900;18035,188
20221201;4;18100;18050,975
20221201;5;18700;18412,75
20221201;6;20350;19288,925
20221201;7;23400;21942,263
20221201;8;24700;23928,638
20221201;9;25500;25012,588
20221201;10;25500;25480,875
20221201;11;25650;25598,463
20221201;12;25650;25971,988
20221201;13;25700;26121,563
20221201;14;25750;26155,3
20221201;15;25400;25699,625
20221201;16;25400;25741,863
20221201;17;25850;26069,325
20221201;18;25800;25733,675
20221201;19;25200;25361,863
20221201;20;25100;25131,35
20221201;21;24650;24489,45
20221201;22;23250;22973,738
20221201;23;21600;21521,988
20221201;24;20200;20101,1
20221202;1;19200;19107,813
20221202;2;18550;18452,238
20221202;3;18200;18189,213
20221202;4;18400;18145,0
20221202;5;19000;18538,813
20221202;6;20650;19594,35
20221202;7;23600;22339,413
20221202;8;24900;24395,55
20221202;9;25700;25366,15
20221202;10;25750;25888,463
20221202;11;25850;26013,963
20221202;12;25850;26351,6
20221202;13;25900;26434,763
20221202;14;25950;26537,038
20221202;15;25600;26053,6
20221202;16;25700;26094,863
20221202;17;26250;26226,3
20221202;18;26200;25916,975
20221202;19;25650;25487,138
20221202;20;25500;25119,95
20221202;21;25050;24380,088
20221202;22;23650;22898,063
20221202;23;22000;21417,463
20221202;24;20600;20186,85
20221203;1;19100;19010,913
20221203;2;18250;18343,838
20221203;3;17800;17872,313
20221203;4;17750;17758,013
20221203;5;17900;17946,313
20221203;6;18400;18180,538
20221203;7;19400;19093,65
20221203;8;20650;19930,625
20221203;9;21900;21242,163
20221203;10;22450;22426,938
20221203;11;22750;22963,413
20221203;12;22800;23169,7
20221203;13;22750;23051,55
20221203;14;22900;22969,663
20221203;15;22200;22507,05
20221203;16;22550;22387,4
20221203;17;22900;22804,65
20221203;18;22800;22530,138
20221203;19;22550;22216,0
20221203;20;22150;21907,725
20221203;21;21600;21208,0
20221203;22;20650;20154,338
20221203;23;19550;19116,475
20221203;24;18500;17759,313
20221204;1;17350;16682,413
20221204;2;16550;16075,475
20221204;3;16100;15596,25
20221204;4;15950;15481,425
20221204;5;16000;15494,288
20221204;6;16250;15737,425
20221204;7;16700;16157,975
20221204;8;17450;16455,163
20221204;9;18500;17452,188
20221204;10;19400;18629,075
20221204;11;19850;19300,638
20221204;12;20050;19646,913
20221204;13;20150;19834,125
20221204;14;20150;19925,838
20221204;15;19950;19698,2
20221204;16;20300;19854,15
20221204;17;20800;19990,8
20221204;18;20800;19784,713
20221204;19;20850;20173,613
20221204;20;20800;20261,225
20221204;21;20550;19777,85
20221204;22;19650;19004,45
20221204;23;18950;18312,813
20221204;24;17950;17213,9
20221205;1;16950;16339,625
20221205;2;16550;15953,75
20221205;3;16250;15691,125
20221205;4;16450;15827,088
20221205;5;17300;16203,988
20221205;6;19900;17550,363
20221205;7;23000;20834,113
20221205;8;24500;23132,588
20221205;9;25300;24372,613
20221205;10;25400;24898,925
20221205;11;25650;24818,95
20221205;12;25800;25164,35
20221205;13;25950;25396,2
20221205;14;26200;25401,538
20221205;15;25600;25086,925
20221205;16;25750;25194,625
20221205;17;26150;25674,4
20221205;18;25950;25431,575
20221205;19;25450;25051,725
20221205;20;25300;24916,863
20221205;21;24700;24336,763
20221205;22;23450;22718,813
20221205;23;21750;21147,425
20221205;24;20400;19685,6
20221206;1;19050;18564,45
20221206;2;18400;18004,338
20221206;3;18050;17724,313
20221206;4;18250;17792,525
20221206;5;18900;18139,775
20221206;6;20450;19142,85
20221206;7;23300;21950,825
20221206;8;24700;23971,2
20221206;9;25650;24943,613
20221206;10;25850;25305,888
20221206;11;26150;25249,163
20221206;12;26300;25553,363
20221206;13;26350;25757,513
20221206;14;26650;25875,825
20221206;15;26000;25371,15
20221206;16;26000;25391,325
20221206;17;26200;25765,2
20221206;18;26000;25505,125
20221206;19;25450;25031,713
20221206;20;25250;24850,85
20221206;21;24900;24240,013
20221206;22;23600;22726,063
20221206;23;21750;21185,038
20221206;24;20350;19725,375
20221207;1;19000;18682,813
20221207;2;18350;18143,813
20221207;3;18000;17799,363
20221207;4;18150;17849,85
20221207;5;18850;18073,175
20221207;6;20400;19071,563
20221207;7;23450;21787,075
20221207;8;24850;23809,75
20221207;9;25750;24803,5
20221207;10;25850;25220,963
20221207;11;26200;25179,313
20221207;12;26350;25458,788
20221207;13;26400;25427,15
20221207;14;26700;25419,475
20221207;15;26000;25023,463
20221207;16;26100;24954,688
20221207;17;26200;25343,263
20221207;18;26000;25291,238
20221207;19;25500;24922,563
20221207;20;25350;24621,15
20221207;21;24900;24045,063
20221207;22;23650;22625,238
20221207;23;21850;21130,425
20221207;24;20500;19836,575
20221208;1;19050;18641,7
20221208;2;18400;18189,975
20221208;3;18050;17952,288
20221208;4;18100;17882,138
20221208;5;18800;18288,113
20221208;6;20300;19202,15
20221208;7;23300;21913,6
20221208;8;24600;23922,213
20221208;9;25350;24586,35
20221208;10;25400;24877,063
20221208;11;25650;24684,3
20221208;12;25750;24735,25
20221208;13;25750;25059,675
20221208;14;26050;25347,238
20221208;15;25550;25024,238
20221208;16;25700;25064,75
20221208;17;26000;25565,088
20221208;18;25800;25267,85
20221208;19;25300;24867,063
20221208;20;25150;24692,475
20221208;21;24700;24147,188
20221208;22;23550;22765,363
20221208;23;21750;21242,313
20221208;24;20400;19907,913
20221209;1;19200;18761,163
20221209;2;18550;18285,638
20221209;3;18150;18172,163
20221209;4;18250;18301,825
20221209;5;18900;18601,113
20221209;6;20400;19537,25
20221209;7;23500;22301,838
20221209;8;24800;24299,775
20221209;9;25500;25155,65
20221209;10;25500;25304,888
20221209;11;25450;24936,388
20221209;12;25550;25175,613
20221209;13;25550;25343,25
20221209;14;25850;25446,625
20221209;15;25300;25154,075
20221209;16;25700;25352,713
20221209;17;26050;26012,088
20221209;18;25900;25710,688
20221209;19;25300;25301,95
20221209;20;25250;25136,925
20221209;21;24750;24256,288
20221209;22;23650;22744,913
20221209;23;21800;21345,613
20221209;24;20400;20071,488
20221210;1;19200;18926,725
20221210;2;18450;18208,688
20221210;3;18000;17736,888
20221210;4;17850;17701,213
20221210;5;18100;17773,038
20221210;6;18600;17884,138
20221210;7;19700;18794,163
20221210;8;20950;19745,288
20221210;9;22200;21050,9
20221210;10;23000;22278,038
20221210;11;23400;22767,8
20221210;12;23400;23022,85
20221210;13;23400;23032,4
20221210;14;23400;22928,775
20221210;15;22800;22506,438
20221210;16;23000;22557,4
20221210;17;23000;22891,488
20221210;18;22850;22552,263
20221210;19;22600;22301,663
20221210;20;22200;22091,625
20221210;21;21600;21505,813
20221210;22;20650;20279,4
20221210;23;19550;19221,263
20221210;24;18500;18035,975
20221211;1;17250;17118,575
20221211;2;16550;16453,775
20221211;3;16150;16095,838
20221211;4;16000;15897,95
20221211;5;16150;15924,188
20221211;6;16650;16118,338
20221211;7;17100;16737,738
20221211;8;17750;17281,488
20221211;9;19000;18298,35
20221211;10;19850;19575,538
20221211;11;20400;20400,688
20221211;12;20800;20710,275
20221211;13;20900;21014,675
20221211;14;20900;21117,013
20221211;15;20850;20836,35
20221211;16;21100;20772,413
20221211;17;21300;21332,138
20221211;18;21300;21322,45
20221211;19;21300;21246,838
20221211;20;21350;21147,725
20221211;21;21200;20644,6
20221211;22;20250;19722,25
20221211;23;19500;18881,488
20221211;24;18500;17849,525
20221212;1;17450;17057,038
20221212;2;17000;16637,55
20221212;3;16650;16422,925
20221212;4;16900;16521,213
20221212;5;17750;16958,05
20221212;6;19950;18176,025
20221212;7;23200;21060,763
20221212;8;24700;23271,038
20221212;9;25850;24526,763
20221212;10;26200;25314,8
20221212;11;26550;25330,688
20221212;12;26650;25674,575
20221212;13;27000;25835,288
20221212;14;27000;26029,6
20221212;15;26500;25408,175
20221212;16;26700;25330,563
20221212;17;26700;25811,55
20221212;18;26400;25528,4
20221212;19;25900;25202,388
20221212;20;25600;24913,05
20221212;21;25050;24201,675
20221212;22;23850;22651,3
20221212;23;22050;21181,2
20221212;24;20900;19877,688
20221213;1;19450;18726,825
20221213;2;18800;18160,213
20221213;3;18350;17901,3
20221213;4;18450;18008,863
20221213;5;19150;18373,913
20221213;6;20750;19404,8
20221213;7;23900;22174,538
20221213;8;25200;24222,313
20221213;9;26150;25265,875
20221213;10;26250;25961,95
20221213;11;26600;26064,788
20221213;12;26650;26330,313
20221213;13;26850;26376,675
20221213;14;27050;26465,413
20221213;15;26400;26048,663
20221213;16;26650;26044,3
20221213;17;26650;26604,15
20221213;18;26450;26275,275
20221213;19;25950;25911,825
20221213;20;25800;25767,938
20221213;21;25350;25203,288
20221213;22;24100;23739,55
20221213;23;22300;22223,913
20221213;24;20950;20858,925
20221214;1;19750;19810,113
20221214;2;19100;19242,9
20221214;3;18650;19103,513
20221214;4;18750;19161,55
20221214;5;19450;19612,2
20221214;6;21050;20540,338
20221214;7;24200;23253,725
20221214;8;25400;25260,338
20221214;9;26350;26272,763
20221214;10;26450;26842,888
20221214;11;26650;26823,638
20221214;12;26700;26843,013
20221214;13;27000;26627,05
20221214;14;27200;26611,75
20221214;15;26550;26214,7
20221214;16;26800;26077,663
20221214;17;26900;26570,188
20221214;18;26750;26419,825
20221214;19;26250;26137,488
20221214;20;26050;25981,638
20221214;21;25600;25353,788
20221214;22;24350;23951,413
20221214;23;22550;22438,288
20221214;24;21200;21199,913
20221215;1;20000;20086,35
20221215;2;19300;19577,063
20221215;3;18950;19245,038
20221215;4;19050;19306,663
20221215;5;19700;19542,05
20221215;6;21250;20336,625
20221215;7;24150;23039,175
20221215;8;25350;25057,6
20221215;9;26200;26237,738
20221215;10;26550;26794,425
20221215;11;26600;26628,338
20221215;12;26650;26911,375
20221215;13;26800;26868,625
20221215;14;27050;26850,45
20221215;15;26400;26410,388
20221215;16;26750;26413,175
20221215;17;27000;26941,638
20221215;18;26700;26730,788
20221215;19;26200;26491,913
20221215;20;26000;26176,15
20221215;21;25600;25610,75
20221215;22;24300;24029,925
20221215;23;22600;22432,813
20221215;24;21250;21116,25
20221216;1;20150;19877,913
20221216;2;19500;19249,663
20221216;3;19100;19010,488
20221216;4;19200;18983,788
20221216;5;19900;19302,25
20221216;6;21350;20231,088
20221216;7;24550;22984,713
20221216;8;25700;25113,4
20221216;9;26700;26186,288
20221216;10;26950;26730,763
20221216;11;27050;26927,375
20221216;12;27150;27211,425
20221216;13;27200;27158,863
20221216;14;27350;26873,3
20221216;15;26550;26338,113
20221216;16;26800;26160,625
20221216;17;27000;26582,125
20221216;18;26650;26263,35
20221216;19;26150;25897,325
20221216;20;25900;25667,863
20221216;21;25450;24979,625
20221216;22;24200;23595,675
20221216;23;22500;22182,288
20221216;24;21250;20918,05
20221217;1;19850;19818,513
20221217;2;19050;19091,788
20221217;3;18600;18702,788
20221217;4;18600;18673,975
20221217;5;18750;18817,963
20221217;6;19150;19057,413
20221217;7;20500;19991,475
20221217;8;21500;20922,513
20221217;9;22850;22179,063
20221217;10;23750;23334,163
20221217;11;24000;23986,1
20221217;12;24000;24207,8
20221217;13;24000;24136,013
20221217;14;23950;24058,013
20221217;15;23100;23548,213
20221217;16;23450;23457,588
20221217;17;23500;23982,763
20221217;18;23300;23789,988
20221217;19;23050;23588,588
20221217;20;22650;23186,163
20221217;21;22100;22569,863
20221217;22;21000;21449,45
20221217;23;19950;20418,925
20221217;24;18800;19212,088
20221218;1;18150;18150,088
20221218;2;17450;17491,913
20221218;3;17050;17126,425
20221218;4;16900;16979,325
20221218;5;16950;17064,938
20221218;6;17250;17307,125
20221218;7;18050;17966,613
20221218;8;18650;18477,713
20221218;9;20000;19605,55
20221218;10;21050;21004,363
20221218;11;21600;21862,063
20221218;12;21700;22274,288
20221218;13;21700;22361,925
20221218;14;21850;22460,438
20221218;15;21600;22041,088
20221218;16;21800;21800,35
20221218;17;22100;22452,363
20221218;18;22100;22518,825
20221218;19;22100;22410,038
20221218;20;22100;22555,638
20221218;21;21800;22401,475
20221218;22;20850;21387,013
20221218;23;20050;20506,95
20221218;24;19100;19448,75
20221219;1;18100;18419,35
20221219;2;17650;17940,713
20221219;3;17350;17684,025
20221219;4;17550;17674,025
20221219;5;18350;18178,025
20221219;6;20500;19500,525
20221219;7;24050;22478,763
20221219;8;25550;24783,338
20221219;9;26500;25997,738
20221219;10;26700;26763,838
